"1";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"2";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"3";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"4";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"5";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"6";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"7";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"8";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"9";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"10";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"11";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"12";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"13";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"14";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"15";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"16";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"17";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"18";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"19";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"20";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"21";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"22";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"23";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"24";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"25";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"26";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"27";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"28";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"29";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"30";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"31";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"32";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"33";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"34";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"35";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"36";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"37";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"38";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"39";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"40";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"41";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"42";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"43";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
"44";"1";"0";"0";"0";"0";"0";"0";"2021-08-19 17:03:43"
